taxid,desc,superkingdom,phylum,class,order,family,genus,species,LS001,LS002,LS003,LS004,LS005,LS006,LS007,CD-SRS301865,CD-SRS301866,CD-SRS301867,CD-SRS301868,CD-SRS301869,CD-SRS301870,CD-SRS301871,CD-SRS301872,CD-SRS301873,CD-SRS301874,CD-SRS301875,CD-SRS301876,CD-SRS301877,CD-SRS301878,CD-SRS301879,UC-SRS071964,UC-SRS071970,UC-SRS071978,UC-SRS071981,UC-SRS071982,UC-SRS071988,HE-SRS011061,HE-SRS011084,HE-SRS011134,HE-SRS011239,HE-SRS011271,HE-SRS011302,HE-SRS011405,HE-SRS011452,HE-SRS011529,HE-SRS011586,HE-SRS012273,HE-SRS012902,HE-SRS013158,HE-SRS013215,HE-SRS013687,HE-SRS013951,HE-SRS014235,HE-SRS014923,HE-SRS014979,HE-SRS015065,HE-SRS015217,HE-SRS015578,HE-SRS015663,HE-SRS016018,HE-SRS016095,HE-SRS016335,HE-SRS016495,HE-SRS017103,HE-SRS017433,HE-SRS018427,HE-SRS018656,HE-SRS020328,HE-SRS020869,HE-SRS022713
486,Neisseria lactamica,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria lactamica,0.000006,0.000014,0.00001,0.000008,0.000031,0.00001,0.000009,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0.000014,0.000057,0,0,0.000014,0.000007,0.000004,0.000004,0.000012,0.000009,0.00001,0.000012,0.000003,0,0.000002,0.000004,0.000003,0,0.000003,0,0.000004,0.000005,0.000004,0.000008,0.000009,0.000006,0.00001,0.000003,0.000005,0.000003,0.000027,0.000049,0.000016,0.000002,0.000001,0.000002,0.000002,0.000008,0.000012,0.000004
370405,Gallionella capsiferriformans,Bacteria,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Gallionella,Gallionella capsiferriformans,0.000003,0.00001,0.000007,0.000006,0.000007,0.000007,0.000007,0,0,0,0,0.000001,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0.000006,0,0,0.000005,0.000007,0.000005,0.000006,0.000007,0.000005,0.000003,0.000012,0.000005,0,0.000004,0.000004,0.000004,0,0.000002,0,0.000005,0.000005,0.000005,0.000007,0.000008,0.00001,0.000006,0.000001,0.000004,0.000003,0.000018,0.000057,0.000024,0.000002,0.000001,0.000002,0.000005,0.000009,0.000012,0.000001
204,Campylobacter showae,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter showae,0.000007,0.000007,0.000013,0.000007,0.000024,0.000012,0.00002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0,0.000002,0.000003,0.000002,0.000001,0,0.000001,0,0.000001,0,0.000004,0,0,0,0.000003,0.000007,0.000005,0.000011,0.000009,0.000002,0.000057,0.000001,0,0.000004,0.000007,0.000004,0.000001,0.000002,0,0.000005,0.000009,0.000004,0.000006,0.000017,0.000003,0.000017,0.000002,0.000002,0.000004,0.000014,0.000019,0.000003,0.000002,0.000001,0.000002,0.000002,0.000005,0.000006,0.000001
396595,Thioalkalivibrio sp. K90mix,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,Thioalkalivibrio sp. K90mix,0.000005,0.000016,0.000015,0.00001,0.000057,0.000014,0.000028,0.000002,0.000001,0,0,0,0,0,0.000002,0,0.000002,0,0,0,0,0,0,0.000004,0,0,0.000001,0.000002,0.000006,0.000002,0.000006,0.000004,0.000001,0.000003,0.000001,0.000001,0.000002,0.000002,0.000006,0,0.000001,0,0.000004,0.000008,0.000006,0.000008,0.000011,0.000002,0.000007,0.000001,0.000002,0.000001,0.000013,0.00003,0.000003,0.000001,0.000001,0.000003,0.000003,0.000006,0.000007,0.000001
29483,Yersinia aldovae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,Yersinia aldovae,0.000002,0.000002,0.000003,0.000002,0.000057,0.000006,0.000028,0.000001,0.000001,0.000007,0.000001,0,0.000001,0.000001,0.000001,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.000003,0,0,0.000001,0.000001,0.000001,0.000002,0.000002,0.000001,0.000001,0.000003,0,0.000002,0.000001,0.000001,0.000002,0.000001,0,0,0.000001,0.000002,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0.000002,0.000001,0.000003,0.000002,0.000002,0.000001,0,0.000003,0.000001,0.000001,0.000002,0
259354,Desulfatibacillum alkenivorans,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatibacillum,Desulfatibacillum alkenivorans,0.000005,0.000015,0.000014,0.000012,0.000057,0.000015,0.000016,0.000001,0.000001,0,0.000002,0.000001,0.000001,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0,0,0,0.000001,0.000007,0.000004,0.00001,0.000008,0.000003,0.00001,0.000001,0.000001,0.000002,0.000003,0.000005,0,0,0,0.000004,0.000008,0.000005,0.000012,0.000012,0.000002,0.000007,0.000001,0.000003,0.000002,0.000006,0.00001,0.000006,0.000002,0.000001,0.000003,0.000004,0.000009,0.000012,0
76891,Asticcacaulis biprosthecium,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Asticcacaulis,Asticcacaulis biprosthecium,0.000002,0.000009,0.000008,0.000005,0.00003,0.000005,0.000009,0.000001,0,0.000001,0.000001,0.000001,0.000001,0,0.000001,0,0.000001,0,0.000001,0,0.000001,0,0,0,0,0,0,0,0.000007,0.000003,0.000003,0.000002,0.000003,0.000002,0,0,0.000001,0.000002,0.000003,0,0.000004,0,0.000003,0.000002,0.000002,0.000005,0.000005,0.000006,0.000005,0,0.000002,0.000002,0.000027,0.000057,0,0.000002,0.000001,0.000001,0.000003,0.000004,0.000012,0.000001
504,Kingella kingae,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Kingella,Kingella kingae,0.000003,0.000006,0.000004,0.000006,0.000026,0.000006,0.000005,0.000002,0.000001,0.000001,0.000001,0.000002,0.000002,0,0,0.000001,0.000002,0,0,0.000001,0.000001,0.000002,0.000056,0.000016,0,0,0.000021,0.000019,0.000007,0.000005,0.000006,0.000005,0.000003,0.000007,0.000003,0,0.000004,0.00001,0.000007,0,0.000004,0,0.00001,0.00001,0.000004,0.000005,0.000009,0.000008,0.000008,0.000001,0.000004,0.000003,0.000036,0.000021,0.000009,0.000002,0,0.000003,0.000006,0.00001,0.000012,0.000001
84590,Taylorella asinigenitalis,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Taylorella,Taylorella asinigenitalis,0.000004,0.000004,0.000004,0.000009,0.000008,0.000005,0.000003,0.000002,0.000001,0,0.000001,0.000002,0.000002,0,0.000001,0.000001,0.000001,0,0,0.000002,0,0.000001,0.000034,0.000019,0,0,0.000014,0.000015,0.000008,0.000008,0.000018,0.000021,0.000005,0.000016,0.000002,0,0.000003,0.000003,0.000017,0,0.000003,0.000001,0.000023,0.000017,0.00001,0.000022,0.000014,0.000016,0.000026,0.000007,0.000009,0.000006,0.000018,0.000056,0.000007,0.000001,0.000001,0.000007,0.000004,0.000006,0.000008,0.00001
110321,Sinorhizobium medicae,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium,Sinorhizobium medicae,0.000002,0.000006,0.000007,0.000004,0.000013,0.000005,0.000007,0.000001,0.000001,0,0,0.000001,0,0,0.000001,0,0.000001,0,0,0,0,0.000001,0.000022,0,0,0,0.000001,0,0.000002,0.000001,0.000003,0.000002,0.000001,0.000001,0,0.000002,0.000001,0.000001,0.000004,0,0.000002,0,0.000004,0.000003,0.000002,0.000004,0.000014,0.000004,0.000002,0.000001,0.000001,0.000001,0.000022,0.000056,0.000001,0.000001,0,0.000001,0.000002,0.000004,0.000009,0
2293,Desulfobacter postgatei,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfobacter,Desulfobacter postgatei,0.000004,0.000009,0.000011,0.000008,0.000019,0.000011,0.000012,0.000002,0.000001,0,0.000001,0.000002,0.000002,0,0.000001,0,0.000002,0.000002,0,0,0,0.000001,0.000005,0.000001,0,0,0.000001,0,0.000005,0.000004,0.000009,0.000006,0.000005,0.000006,0.000003,0.000005,0.000003,0.000008,0.000007,0,0.000003,0,0.000008,0.000013,0.000006,0.000013,0.000009,0.000008,0.000015,0.000002,0.000009,0.000003,0.000037,0.000056,0.000024,0.000005,0.000002,0.000003,0.000004,0.000015,0.000018,0.000002
160791,Sphingomonas wittichii,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas wittichii,0.000003,0.000009,0.000009,0.000005,0.000027,0.000008,0.000017,0.000002,0.000002,0,0,0,0,0,0.000003,0,0.000002,0,0,0,0,0,0.000004,0,0.000001,0,0,0,0.000004,0.000002,0.000004,0.000002,0.000001,0.000004,0,0,0.000001,0.000002,0.000003,0,0.000003,0,0.000002,0.000002,0.000002,0.000002,0.000005,0.000003,0.000002,0,0.000002,0.000003,0.000026,0.000056,0,0.000002,0,0.000001,0.000012,0.000004,0.000012,0
94132,Ramlibacter tataouinensis,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Ramlibacter,Ramlibacter tataouinensis,0.000011,0.000019,0.000015,0.000012,0.000056,0.000017,0.000028,0.000002,0.000002,0.000002,0.000001,0.000002,0.000002,0,0.000003,0,0.000003,0.000001,0.000002,0,0.000003,0.000001,0.000001,0.000002,0.000003,0,0.000002,0.000003,0.000006,0.000003,0.000004,0.000004,0.000001,0.000008,0.000001,0.000003,0.000002,0.000003,0.000003,0,0,0,0.000003,0.000004,0.000004,0.000005,0.000008,0.000002,0.000004,0.000001,0.000005,0.000002,0.000005,0.000004,0.000002,0.000002,0.000002,0.000003,0.000009,0.000006,0.000009,0
891,Desulfuromonas acetoxidans,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,Desulfuromonas acetoxidans,0.000014,0.000014,0.000016,0.000016,0.000056,0.000024,0.000024,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.000001,0,0.000002,0,0,0.000001,0,0.000001,0,0.000006,0,0,0.000003,0.000003,0.000009,0.000005,0.000012,0.00001,0.000004,0.000007,0.000001,0.000001,0.000004,0.000005,0.00001,0.000002,0.000003,0,0.000007,0.000013,0.000008,0.000013,0.000017,0.000009,0.000008,0.000003,0.000005,0.000003,0.000024,0.000046,0.000011,0.000003,0.000002,0.000005,0.000012,0.00001,0.000014,0.000002
1124597,Magnetococcus marinus,Bacteria,Proteobacteria,Alphaproteobacteria,Magnetococcales,Magnetococcaceae,Magnetococcus,Magnetococcus marinus,0.000002,0.000008,0.000007,0.000005,0.000016,0.000004,0.000011,0,0,0,0.000001,0.000001,0.000001,0,0,0,0,0,0,0.000001,0,0.000006,0,0.000001,0,0,0,0.000001,0.000003,0.000002,0.000004,0.000003,0.000002,0.000002,0,0.000001,0.000002,0.000002,0.000002,0,0.000004,0,0.000002,0.000004,0.000003,0.000013,0.000003,0.000004,0.000003,0.000001,0.000002,0.000002,0.000024,0.000056,0.000003,0.000001,0,0.000001,0.000006,0.000004,0.00001,0
182337,Erwinia billingiae,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,Erwinia billingiae,0.000004,0.000009,0.000007,0.000005,0.000055,0.000009,0.000025,0.000002,0.000001,0.000006,0.000001,0.000002,0.000002,0.00001,0.000002,0,0.000002,0.000001,0,0,0,0.000001,0.000006,0.000003,0.000001,0,0.000004,0.000009,0.000005,0.000003,0.000004,0.000004,0.000002,0.000003,0.000001,0,0.000001,0.000007,0.000003,0.000001,0.000002,0,0.000002,0.000005,0.000003,0.000008,0.000003,0.000005,0.000005,0.000001,0.000002,0.000002,0.000008,0.000022,0.000002,0.000001,0.000001,0.000003,0.000006,0.000004,0.000007,0.000001
386428,Pseudoalteromonas sp. BSi20480,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp. BSi20480,0.000003,0.000001,0.000001,0.000001,0.000001,0.000003,0.000001,0,0,0,0.000003,0.000001,0.000001,0.000004,0,0,0,0,0,0.000001,0,0.000001,0.000003,0.000003,0.000001,0,0.000002,0.000001,0.000001,0.000001,0.000005,0.000002,0.000001,0.000009,0,0,0.000001,0.000005,0.000002,0.000007,0.000002,0,0.000001,0.000002,0.000003,0.000003,0.000003,0.000001,0.000001,0.000001,0.000001,0.000001,0.000019,0.000055,0.000021,0.000001,0,0.000001,0.000002,0.000004,0.000002,0.000004
134287,secondary endosymbiont of Heteropsylla cubana,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,none,secondary endosymbiont of Heteropsylla cubana,0.000002,0,0.000001,0.000005,0,0.000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000017,0.000014,0.000006,0,0.000001,0,0.000001,0.000005,0.000001,0.000002,0.000002,0,0,0.000001,0.000002,0.000003,0,0.000003,0,0.000001,0.000002,0.000001,0.000001,0.000003,0,0,0.000001,0.000001,0,0.000016,0.000055,0.000001,0,0,0,0,0.000001,0.000001,0
40137,Oligotropha carboxidovorans,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Oligotropha,Oligotropha carboxidovorans,0.000003,0.000007,0.000007,0.000004,0.000015,0.000006,0.00001,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0.000001,0,0,0,0.000001,0,0.000002,0,0,0.000001,0.000001,0.000004,0.000001,0.000003,0.000003,0.000002,0.000001,0,0,0.000002,0.000001,0.000001,0,0.000003,0,0.000003,0.000005,0.000001,0.000004,0.000005,0.000004,0.000002,0,0.000001,0.000001,0.000024,0.000055,0.000001,0.000001,0,0.000001,0.000003,0.000003,0.000009,0
414,Methylococcus capsulatus,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylococcus,Methylococcus capsulatus,0.000005,0.000015,0.000015,0.000013,0.000055,0.000017,0.000027,0.000001,0.000001,0,0.000001,0.000001,0.000001,0,0.000002,0,0.000001,0,0,0,0,0,0,0,0,0,0,0.000001,0.000007,0.000006,0.000008,0.000005,0.000002,0.000005,0.000001,0.000001,0.000002,0.000005,0.000004,0,0,0.000002,0.000003,0.000005,0.000006,0.000012,0.000008,0.000003,0.000005,0.000001,0.000006,0.000005,0.000018,0.000017,0.000002,0.000004,0.000001,0.000003,0.000019,0.000008,0.000015,0.000001
72174,Citromicrobium bathyomarinum,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Citromicrobium,Citromicrobium bathyomarinum,0.000004,0.000012,0.000008,0.000007,0.000038,0.000011,0.00001,0.000001,0.000002,0,0,0,0,0,0.000001,0,0.000001,0.000001,0,0,0,0,0,0,0,0,0.000001,0,0.000003,0.000002,0.000005,0.000002,0.000001,0.000003,0,0.000001,0.000002,0.000002,0.000003,0,0.000002,0,0.000002,0.000002,0.000004,0.000004,0.000006,0.000004,0.000005,0,0.000002,0.000001,0.000029,0.000055,0.000001,0.000003,0,0.000002,0.000002,0.000004,0.000011,0
83406,gamma proteobacterium HdN1,Bacteria,Proteobacteria,Gammaproteobacteria,none,none,none,gamma proteobacterium HdN1,0.000003,0.000003,0.000003,0.000003,0.000006,0.000003,0.000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000054,0.000002,0,0,0.000001,0.000001,0.000004,0.000002,0.000003,0.000002,0.000002,0.000002,0.000001,0,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.000002,0.000003,0.000002,0.000004,0.000004,0.000002,0.000004,0,0.000002,0.000002,0.000008,0.000008,0.000002,0.000001,0.000001,0.000001,0.000003,0.000005,0.000003,0
490,Neisseria sicca,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria sicca,0.000006,0.000008,0.000007,0.000004,0.000012,0.000006,0.000007,0.000001,0.000001,0,0,0,0.000001,0,0,0,0.000001,0.000004,0,0,0,0.000001,0.000035,0.000011,0.000001,0,0.000006,0.000006,0.000003,0.000002,0.000006,0.000005,0.000002,0.00001,0.000001,0,0.000002,0.000002,0.000002,0,0.000003,0,0.000003,0.000003,0.000002,0.000009,0.000009,0.000002,0.000005,0.000002,0.000002,0.000008,0.000023,0.000054,0.000007,0.000001,0.000001,0.000003,0.000002,0.000006,0.000005,0.000001
7,Azorhizobium caulinodans,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Azorhizobium,Azorhizobium caulinodans,0.000007,0.000018,0.000019,0.000008,0.000028,0.000014,0.000024,0.000002,0.000002,0,0,0.000001,0.000001,0,0.000002,0,0.000002,0,0,0,0,0.000001,0.00003,0.000001,0,0,0,0,0.000004,0.000003,0.000004,0.000002,0.000002,0.000003,0.000001,0.000002,0.000001,0.000003,0.000003,0,0.000003,0,0.000003,0.000005,0.000004,0.000003,0.000009,0.000006,0.00001,0.000001,0.000002,0.000002,0.000033,0.000054,0.000001,0.000002,0,0.000002,0.000005,0.000009,0.000012,0.000001
34073,Variovorax paradoxus,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Variovorax,Variovorax paradoxus,0.000012,0.000019,0.00002,0.000013,0.000054,0.000021,0.000036,0.000005,0.000003,0.000003,0.000001,0.000001,0.000001,0,0.000006,0,0.000006,0,0.000002,0,0.000003,0.000001,0.000022,0.000007,0.000003,0,0.000002,0.000007,0.000007,0.000004,0.000006,0.000006,0.000002,0.000006,0.000001,0.000004,0.000004,0.000004,0.000005,0,0,0,0.000006,0.000007,0.000005,0.000009,0.000017,0.000003,0.000007,0.000001,0.000006,0.000005,0.000008,0.000016,0.000003,0.000004,0.000003,0.000004,0.00002,0.000009,0.000015,0.000001
46429,Sphingobium chlorophenolicum,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium chlorophenolicum,0.000002,0.000007,0.000007,0.000004,0.000016,0.000007,0.000006,0.000001,0.000001,0,0,0,0,0,0.000001,0,0.000001,0,0,0,0,0,0.000019,0.000001,0.000001,0.000001,0,0,0.000003,0.000002,0.000003,0.000002,0.000002,0.000002,0,0,0.000001,0.000001,0.000001,0,0.000003,0,0.000001,0.000002,0.000002,0.000003,0.000004,0.000003,0.000002,0,0.000002,0.000002,0.000029,0.000054,0,0.000001,0,0.000002,0.000005,0.000003,0.000008,0.000001
36861,Thiobacillus denitrificans,Bacteria,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae,Thiobacillus,Thiobacillus denitrificans,0.000007,0.000019,0.000021,0.000009,0.000043,0.000022,0.000034,0.000002,0.000002,0.000001,0,0.000001,0.000001,0,0.000003,0,0.000003,0,0.000001,0,0.000001,0.000001,0.000009,0.000002,0,0,0,0.000001,0.000014,0.000006,0.000008,0.000006,0.000003,0.000006,0.000002,0.000004,0.000005,0.000003,0.000004,0,0.000002,0,0.000005,0.000004,0.000006,0.000004,0.000019,0.000002,0.000003,0.000001,0.000004,0.000008,0.000031,0.000054,0,0.000003,0.000003,0.000002,0.000005,0.000009,0.000009,0.000004
225194,Geobacter bemidjiensis,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter bemidjiensis,0.000009,0.000023,0.000023,0.000015,0.000054,0.000021,0.000035,0.000002,0.000002,0,0.000001,0.000001,0.000001,0,0.000003,0,0.000003,0,0,0,0,0,0.000009,0.000001,0,0,0,0,0.000012,0.000004,0.000011,0.000012,0.000002,0.000008,0.000002,0.000001,0.000004,0.000003,0.000006,0,0.000001,0,0.000005,0.000007,0.000007,0.00001,0.000023,0.000003,0.000007,0.000001,0.000004,0.000004,0.000013,0.000032,0.000002,0.000003,0.000001,0.000004,0.000008,0.000014,0.000015,0
994692,Candidatus Kinetoplastibacterium desouzaii,Bacteria,Proteobacteria,Betaproteobacteria,none,none,Kinetoplastibacterium,Candidatus Kinetoplastibacterium desouzaii,0.000003,0,0.000001,0.000003,0,0.000002,0.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000007,0,0.000003,0,0.000001,0.000001,0.000007,0.000026,0.000017,0.000004,0.000038,0,0,0.000007,0.00003,0.000054,0,0,0,0.000006,0.000029,0.000003,0.000001,0.000038,0.000002,0.000001,0.000002,0.000001,0,0.000002,0.000012,0.000049,0.000002,0.000001,0,0.000014,0.000002,0.00001,0
29488,Photorhabdus luminescens,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Photorhabdus,Photorhabdus luminescens,0.000002,0.000002,0.000006,0.000007,0.00001,0.000005,0.000017,0.000001,0.000001,0.000008,0,0,0.000001,0.000001,0.000001,0,0.000001,0.000001,0,0.000002,0.000001,0.000002,0,0.000003,0,0,0.000003,0.000002,0.000001,0.000002,0.000005,0.000001,0.000001,0.000054,0,0.000001,0.000003,0,0.000003,0,0,0,0.000005,0.000003,0.000002,0.000005,0.000005,0.000004,0.000006,0.000001,0.000006,0.000001,0.000006,0.000002,0.000004,0.000002,0,0.000001,0.000001,0.000004,0.000004,0.000001
252302,Oceanicola granulosus,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicola,Oceanicola granulosus,0.000007,0.00002,0.000022,0.00001,0.000054,0.000017,0.000035,0.000001,0.000001,0.000006,0,0,0,0,0.000002,0,0.000001,0.000001,0.000004,0.000002,0.000008,0.000003,0,0,0,0,0,0,0.000005,0.000003,0.000005,0.000003,0.000002,0.000006,0.000001,0.000001,0.000001,0.000002,0.000004,0,0.000001,0,0.000002,0.000005,0.000004,0.000005,0.000011,0.000003,0.000004,0.000001,0.000003,0.000003,0.000016,0.000033,0.000001,0.000003,0.000001,0.000003,0.000004,0.000008,0.000008,0
644,Aeromonas hydrophila,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas hydrophila,0.000006,0.000017,0.000018,0.000012,0.000053,0.000019,0.000026,0.000002,0.000001,0.000005,0.000001,0,0.000001,0.000002,0.000003,0,0.000002,0.000004,0.000004,0.000002,0.000008,0.000003,0.000007,0.000001,0,0,0.000001,0.000001,0.000008,0.000003,0.000007,0.000005,0.000003,0.000009,0.000001,0.000002,0.000003,0.000003,0.000005,0,0.000002,0,0.000004,0.000006,0.000005,0.00001,0.000008,0.000005,0.000007,0.000001,0.000005,0.000003,0.00002,0.000029,0.000008,0.000004,0.000001,0.000003,0.000005,0.00001,0.000012,0.000001
926,Thiomonas intermedia,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,none,Thiomonas,Thiomonas intermedia,0.000004,0.000014,0.000011,0.000008,0.000053,0.000011,0.000021,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0,0.000003,0,0.000003,0,0.000001,0,0.000002,0.000001,0,0.000014,0,0,0.000008,0.000006,0.000006,0.000003,0.000005,0.000005,0.000002,0.000002,0.000001,0.000001,0.000002,0.000002,0.000003,0,0.000001,0,0.000001,0.000007,0.000003,0.000007,0.00001,0.000002,0.000007,0,0.000003,0.000003,0.000013,0.000026,0.000002,0.000002,0.000001,0.000004,0.000005,0.000005,0.000009,0.000001
665939,Campylobacter sp. 10_1_50,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter sp. 10_1_50,0.000022,0.000017,0.000016,0.00002,0.000009,0.000018,0.000009,0.000001,0,0.000001,0,0.000001,0.000002,0,0,0.000001,0.000001,0.000009,0.000001,0.000002,0.000001,0.000004,0,0.00001,0,0,0.000007,0.000002,0.000009,0.000007,0.000013,0.000012,0.000012,0.000053,0.000002,0.000003,0.000013,0.000016,0.000009,0.000007,0.000001,0,0.000006,0.000004,0.000012,0.000029,0.00004,0.000003,0.000033,0.000012,0.000017,0.000003,0.00002,0.000029,0.000035,0.000003,0.000002,0.000003,0.000008,0.000007,0.000013,0.000006
2371,Xylella fastidiosa,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xylella,Xylella fastidiosa,0.000005,0.000006,0.000008,0.000006,0.000035,0.000008,0.00001,0.000004,0.000003,0.000001,0,0,0,0.000001,0.000006,0,0.000006,0.000001,0.000001,0.000001,0.000001,0.000001,0,0.000009,0,0.000001,0.000002,0.000006,0.000005,0.000002,0.00001,0.000004,0.000005,0.000026,0.000001,0,0.000024,0.000009,0.000007,0,0.000002,0,0.000003,0.000008,0.000007,0.000005,0.000022,0.000006,0.000021,0.000002,0.000004,0.000004,0.00002,0.000053,0.000005,0.000001,0.000001,0.000006,0.000029,0.000007,0.000009,0.000002
785,Rickettsia typhi,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia typhi,0.000003,0.000001,0.000001,0.000005,0.000002,0.000004,0.000001,0,0,0,0,0.000001,0.000001,0.000003,0,0.000005,0,0,0,0,0,0,0,0,0,0,0,0.000003,0.000003,0.000012,0.000038,0.000024,0.000008,0.00004,0.000001,0,0.000014,0.000024,0.000044,0,0.000002,0,0.000007,0.000026,0.000011,0.000003,0.000053,0.000004,0,0.000001,0.000004,0,0.000022,0.00005,0.000002,0.000001,0,0.000003,0.000035,0.000008,0.000011,0.000001
644968,Desulfovibrio sp. FW1012B,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio sp. FW1012B,0.000008,0.000023,0.00002,0.000012,0.000053,0.000018,0.000026,0.000003,0.000002,0,0.000001,0.000001,0.000002,0,0.000003,0,0.000003,0,0,0,0,0,0,0.000001,0,0,0.000001,0,0.000005,0.000003,0.000008,0.000005,0.000002,0.000007,0.000003,0.000002,0.000002,0.000002,0.000004,0,0,0,0.000003,0.000007,0.000006,0.000007,0.000016,0.000003,0.000003,0.000001,0.000004,0.000002,0.000011,0.000009,0.000002,0.000002,0.000001,0.000002,0.000014,0.000008,0.000016,0.000001
100901,Wolbachia endosymbiont of Onchocerca ochengi,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Wolbachia,Wolbachia endosymbiont of Onchocerca ochengi,0.000002,0.000001,0.000001,0.000001,0.000001,0.000002,0.000002,0.000001,0,0,0,0,0,0.000001,0,0,0,0.000001,0,0,0,0,0,0,0,0.000002,0,0,0.000005,0.000007,0.000017,0.000005,0.000007,0.000016,0.000001,0,0.000004,0.000016,0.000024,0,0.000003,0,0.000002,0.000022,0.000004,0.000002,0.000017,0.000001,0.000001,0.000001,0.000004,0.000008,0.000011,0.000053,0.000001,0,0.000001,0,0.000014,0.000026,0.000007,0
